Fort Wayne-South Bend_2010,0,
Fort Wayne-South Bend_2011,0,
Fort Wayne-South Bend_2012,0,
Fort Wayne-South Bend_2013,5,
Fort Wayne-South Bend_2014,1,
Fort Wayne-South Bend_2015,0,
Fort Wayne-South Bend_2016,0,
Fort Wayne-South Bend_2017,0,
Fort Wayne-South Bend_2018,6,
Fort Wayne-South Bend_2019,0,
Gary_1990,0,
Gary_1991,0,
Gary_1992,0,
Gary_1993,0,
Gary_1994,0,
Gary_1995,0,
Gary_1996,0,
Gary_1997,0,
Gary_1998,0,
Gary_1999,0,
Gary_2000,0,
Gary_2001,0,
Gary_2002,0,
Gary_2003,0,
Gary_2004,0,
Gary_2005,0,
Gary_2006,0,
Gary_2007,0,
Gary_2008,2,
Gary_2009,0,
Gary_2010,0,
Gary_2011,0,
Gary_2012,0,
Gary_2013,0,
Gary_2014,0,
Gary_2015,0,
Gary_2016,0,
Gary_2017,0,
Gary_2018,1,
Gary_2019,0,
Lafayette in Indiana_1990,0,
Lafayette in Indiana_1991,0,
Lafayette in Indiana_1992,0,
Lafayette in Indiana_1993,0,
Lafayette in Indiana_1994,0,
Lafayette in Indiana_1995,0,
Lafayette in Indiana_1996,0,
Lafayette in Indiana_1997,0,
Lafayette in Indiana_1998,0,
Lafayette in Indiana_1999,0,
Lafayette in Indiana_2000,0,
Lafayette in Indiana_2001,0,
Lafayette in Indiana_2002,0,
Lafayette in Indiana_2003,0,
Lafayette in Indiana_2004,0,
Lafayette in Indiana_2005,0,
Lafayette in Indiana_2006,0,
Lafayette in Indiana_2007,0,
Lafayette in Indiana_2008,0,
Lafayette in Indiana_2009,0,
Lafayette in Indiana_2010,0,
Lafayette in Indiana_2011,0,
Lafayette in Indiana_2012,0,
Lafayette in Indiana_2013,1,
Lafayette in Indiana_2014,0,
Lafayette in Indiana_2015,0,
Lafayette in Indiana_2016,0,
Lafayette in Indiana_2017,0,
Lafayette in Indiana_2018,0,
Lafayette in Indiana_2019,0,
Davenport_1990,0,
Davenport_1991,0,
Davenport_1992,0,
Davenport_1993,0,
Davenport_1994,0,
Davenport_1995,0,
Davenport_1996,0,
Davenport_1997,0,
Davenport_1998,0,
Davenport_1999,0,
Davenport_2000,0,
Davenport_2001,0,
Davenport_2002,0,
Davenport_2003,0,
Davenport_2004,7,
Davenport_2005,0,
Davenport_2006,44,
Davenport_2007,34,
Davenport_2008,19,
Davenport_2009,4,
Davenport_2010,0,
Davenport_2011,0,
Davenport_2012,0,
Davenport_2013,1,
Davenport_2014,0,
Davenport_2015,0,
Davenport_2016,0,
Davenport_2017,0,
Davenport_2018,0,
Davenport_2019,10,
Des Moines_1990,0,
Des Moines_1991,0,
Des Moines_1992,0,
Des Moines_1993,0,
Des Moines_1994,0,
Des Moines_1995,0,
Des Moines_1996,0,
Des Moines_1997,0,
Des Moines_1998,0,
Des Moines_1999,0,
Des Moines_2000,0,
Des Moines_2001,0,
Des Moines_2002,0,
Des Moines_2003,0,
Des Moines_2004,0,
Des Moines_2005,0,
Des Moines_2006,5,
Des Moines_2007,2,
Des Moines_2008,0,
Des Moines_2009,0,
Des Moines_2010,0,
Des Moines_2011,0,
Des Moines_2012,0,
Des Moines_2013,0,
Des Moines_2014,1,
Des Moines_2015,0,
Des Moines_2016,0,
Des Moines_2017,0,
Des Moines_2018,0,
Des Moines_2019,3,
Sioux City_1990,0,
Sioux City_1991,0,
Sioux City_1992,0,
Sioux City_1993,0,
Sioux City_1994,0,
Sioux City_1995,0,
Sioux City_1996,0,
Sioux City_1997,0,
Sioux City_1998,0,
Sioux City_1999,0,
Sioux City_2000,0,
Sioux City_2001,0,
Sioux City_2002,1,
Sioux City_2003,0,
Sioux City_2004,0,
Sioux City_2005,0,
Sioux City_2006,7,
Sioux City_2007,5,
Sioux City_2008,1,
Sioux City_2009,0,
Sioux City_2010,0,
Sioux City_2011,0,
Sioux City_2012,0,
Sioux City_2013,0,
Sioux City_2014,0,
Sioux City_2015,0,
Sioux City_2016,0,
Sioux City_2017,0,
Sioux City_2018,12,
Sioux City_2019,0,
Dodge City_1990,0,
Dodge City_1991,0,
Dodge City_1992,0,
Dodge City_1993,0,
Dodge City_1994,0,
Dodge City_1995,0,
Dodge City_1996,0,
Dodge City_1997,0,
Dodge City_1998,0,
Dodge City_1999,0,
Dodge City_2000,0,
