"30","Philadelphia"_2019,71,
"31","Galveston-Houston"_1990,0,
"31","Galveston-Houston"_1991,0,
"31","Galveston-Houston"_1992,0,
"31","Galveston-Houston"_1993,0,
"31","Galveston-Houston"_1994,0,
"31","Galveston-Houston"_1995,0,
"31","Galveston-Houston"_1996,0,
"31","Galveston-Houston"_1997,0,
"31","Galveston-Houston"_1998,0,
"31","Galveston-Houston"_1999,0,
"31","Galveston-Houston"_2000,0,
"31","Galveston-Houston"_2001,0,
"31","Galveston-Houston"_2002,0,
"31","Galveston-Houston"_2003,0,
"31","Galveston-Houston"_2004,0,
"31","Galveston-Houston"_2005,0,
"31","Galveston-Houston"_2006,0,
"31","Galveston-Houston"_2007,2,
"31","Galveston-Houston"_2008,0,
"31","Galveston-Houston"_2009,0,
"31","Galveston-Houston"_2010,0,
"31","Galveston-Houston"_2011,0,
"31","Galveston-Houston"_2012,0,
"31","Galveston-Houston"_2013,0,
"31","Galveston-Houston"_2014,0,
"31","Galveston-Houston"_2015,0,
"31","Galveston-Houston"_2016,0,
"31","Galveston-Houston"_2017,0,
"31","Galveston-Houston"_2018,4,
"31","Galveston-Houston"_2019,15,
"32","San Antonio"_1990,0,
"32","San Antonio"_1991,0,
"32","San Antonio"_1992,0,
"32","San Antonio"_1993,0,
"32","San Antonio"_1994,0,
"32","San Antonio"_1995,0,
"32","San Antonio"_1996,0,
"32","San Antonio"_1997,0,
"32","San Antonio"_1998,0,
"32","San Antonio"_1999,0,
"32","San Antonio"_2000,0,
"32","San Antonio"_2001,0,
"32","San Antonio"_2002,0,
"32","San Antonio"_2003,1,
"32","San Antonio"_2004,0,
"32","San Antonio"_2005,1,
"32","San Antonio"_2006,0,
"32","San Antonio"_2007,2,
"32","San Antonio"_2008,0,
"32","San Antonio"_2009,0,
"32","San Antonio"_2010,0,
"32","San Antonio"_2011,0,
"32","San Antonio"_2012,0,
"32","San Antonio"_2013,0,
"32","San Antonio"_2014,0,
"32","San Antonio"_2015,0,
"32","San Antonio"_2016,0,
"32","San Antonio"_2017,0,
"32","San Antonio"_2018,0,
"32","San Antonio"_2019,0,
"33","Seattle"_1990,0,
"33","Seattle"_1991,0,
"33","Seattle"_1992,1,
"33","Seattle"_1993,0,
"33","Seattle"_1994,1,
"33","Seattle"_1995,38,
"33","Seattle"_1996,0,
"33","Seattle"_1997,0,
"33","Seattle"_1998,0,
"33","Seattle"_1999,0,
"33","Seattle"_2000,0,
"33","Seattle"_2001,2,
"33","Seattle"_2002,0,
"33","Seattle"_2003,0,
"33","Seattle"_2004,1,
"33","Seattle"_2005,0,
"33","Seattle"_2006,4,
"33","Seattle"_2007,2,
"33","Seattle"_2008,5,
"33","Seattle"_2009,0,
"33","Seattle"_2010,1,
"33","Seattle"_2011,1,
"33","Seattle"_2012,0,
"33","Seattle"_2013,0,
"33","Seattle"_2014,1,
"33","Seattle"_2015,0,
"33","Seattle"_2016,0,
"33","Seattle"_2017,0,
"33","Seattle"_2018,1,
"33","Seattle"_2019,1,
"34","Milwaukee"_1990,0,
"34","Milwaukee"_1991,0,
"34","Milwaukee"_1992,0,
"34","Milwaukee"_1993,0,
"34","Milwaukee"_1994,0,
"34","Milwaukee"_1995,0,
"34","Milwaukee"_1996,0,
"34","Milwaukee"_1997,0,
"34","Milwaukee"_1998,0,
"34","Milwaukee"_1999,0,
"34","Milwaukee"_2000,0,
"34","Milwaukee"_2001,0,
"34","Milwaukee"_2002,0,
"34","Milwaukee"_2003,1,
"34","Milwaukee"_2004,1,
"34","Milwaukee"_2005,1,
"34","Milwaukee"_2006,0,
"34","Milwaukee"_2007,0,
"34","Milwaukee"_2008,1,
"34","Milwaukee"_2009,0,
"34","Milwaukee"_2010,5,
"34","Milwaukee"_2011,0,
"34","Milwaukee"_2012,0,
"34","Milwaukee"_2013,0,
"34","Milwaukee"_2014,1,
"34","Milwaukee"_2015,0,
"34","Milwaukee"_2016,0,
"34","Milwaukee"_2017,0,
"34","Milwaukee"_2018,4,
"34","Milwaukee"_2019,0,
